accommodates,bathrooms,bed_type,bedrooms,beds,date_from,date_o,date_rom,date_to,has_availability,host_image,host_name,image,listing_url,location,name,price,property_type,room_type
2,1,Real Bed,1,1,20170410,,,20170426,TRUE,"https://a2.muscache.com/ac/users/43022479/profile_pic/1443065065/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Leith,https://a2.muscache.com/im/pictures/109005281/19e856e7_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/8541389,,Funky home in Rainier  Beach,251,House,Shared room
2,1,Real Bed,1,1,20170415,,,20170607,TRUE,"https://a2.muscache.com/ac/users/4193/profile_pic/1259096088/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Jessica,https://a2.muscache.com/im/pictures/98464349/6263c252_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/7745016,,Single Bdr @Seattle Urban Homestead,145,House,Private room
2,1,Real Bed,1,1,20170406,,,20170405,TRUE,"https://a2.muscache.com/ac/users/16155674/profile_pic/1434238127/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Shannon & Ben,https://a2.muscache.com/im/pictures/82529700/d00ed6ad_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/6557297,,"Cozy, convenient btw airport & city",96,House,Private room
2,1,Real Bed,1,1,20170416,,,20170510,TRUE,"https://a2.muscache.com/ac/users/4193/profile_pic/1259096088/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Jessica,https://a0.muscache.com/im/pictures/19040366/9ffcc704_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/1263470,,Sweet Seattle Urban Homestead 1 Bdr,160,House,Entire home/apt
14,2,Real Bed,2,3,20170409,,,20170406,TRUE,"https://a2.muscache.com/ac/users/16155674/profile_pic/1434238127/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Shannon & Ben,https://a0.muscache.com/im/pictures/94091961/5bb8d7ee_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/7415378,,Spacious House btw Airport and City,19,House,Entire home/apt
2,1,Real Bed,1,1,20170415,,,20170413,TRUE,"https://a2.muscache.com/ac/users/33923879/profile_pic/1435353834/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Dane & Alanna,https://a2.muscache.com/im/pictures/3310ef75-5a49-433b-b8b7-5d5007d32e87.jpg?aki_policy=medium,https://www.airbnb.com/rooms/8849596,,"""La Femme"""" room close to Downtown""",52,House,Private room
2,1,Real Bed,1,1,20170422,,,20170403,TRUE,"https://a2.muscache.com/ac/users/26967583/profile_pic/1427823555/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Dario,https://a1.muscache.com/im/pictures/103238050/b41773f1_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/7902382,,The Pink Room by the Lake,170,House,Private room
2,1,Real Bed,1,1,20170505,,,20170414,TRUE,"https://a2.muscache.com/ac/users/21191577/profile_pic/1430776599/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Alisha,https://a0.muscache.com/im/pictures/80779992/9c3ffc51_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/4772997,,Private lower level of new home,39,House,Private room
2,1,Real Bed,1,1,20170329,,,20170407,TRUE,"https://a0.muscache.com/ac/users/24302543/profile_pic/1417316028/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Catherine,https://a1.muscache.com/im/pictures/59115204/f4fcdccd_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/4708075,,Warm Urban Charmer,157,House,Private room
2,1,Real Bed,1,1,20170407,,,20170416,TRUE,"https://a1.muscache.com/ac/users/12516018/profile_pic/1407877026/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Joan And Markos,https://a1.muscache.com/im/pictures/48557529/4ad5a954_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/3859882,,Spacious room in Lake View home,34,House,Private room
12,3,Real Bed,4,4,20170330,,,20170502,TRUE,"https://a1.muscache.com/ac/users/10283735/profile_pic/1385519409/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Mayza,https://a1.muscache.com/im/pictures/59152230/3d48a0d6_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/4711069,,Craftsman with view of Seattle ,167,House,Entire home/apt
2,0,Real Bed,0,2,20170430,,,20170430,TRUE,"https://a2.muscache.com/ac/pictures/a221b033-53f1-47d8-ac20-f0428a72d5bc.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Alvin,https://a2.muscache.com/im/pictures/98030103/350f827a_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/7713043,,Comfy&Peaceful Vintage Trailer,252,Camper/RV,Entire home/apt
3,1,Real Bed,1,2,20170401,,,20170506,TRUE,"https://a1.muscache.com/ac/users/834328/profile_pic/1311003265/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Michelle,https://a1.muscache.com/im/pictures/10014075/7ac59d49_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/174636,,"2 Rooms available, view of the lake",150,House,Private room
2,1,Real Bed,1,1,20170515,,,20170509,TRUE,"https://a1.muscache.com/ac/users/34238325/profile_pic/1432615281/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Pamela,https://a1.muscache.com/im/pictures/104333278/48f59665_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/8195348,,Redwing Street Air B&B,167,House,Private room
2,1,Real Bed,1,1,20170407,,,20170429,TRUE,"https://a2.muscache.com/ac/users/26967583/profile_pic/1427823555/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Dario,https://a0.muscache.com/im/pictures/103244208/166ea95e_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/7902068,,Luck Dragon Room w/Breakfast,215,House,Private room
2,1,Real Bed,1,1,20170425,,,20170413,TRUE,"https://a2.muscache.com/ac/users/780837/profile_pic/1401816760/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Judith,https://a1.muscache.com/im/pictures/75138025/b1326cfc_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/4832481,,Comfy Bed With View of Pine Tree,56,House,Private room
2,1,Real Bed,1,1,20170330,,,20170408,TRUE,"https://a2.muscache.com/ac/users/26967583/profile_pic/1427823555/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Dario,https://a0.muscache.com/im/pictures/103243367/ff33c59b_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/7902268,,The Klimt Room w/Breakfast,63,House,Private room
2,1,Real Bed,1,1,20170411,,,20170408,TRUE,"https://a1.muscache.com/ac/users/12516018/profile_pic/1407877026/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Joan And Markos,https://a0.muscache.com/im/pictures/57253308/22f27c14_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/4559222,,Comfortable Room in Lake View Home,61,House,Private room
2,1,Real Bed,1,1,20170404,,,20170411,TRUE,"https://a2.muscache.com/ac/users/26967583/profile_pic/1427823555/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Dario,https://a2.muscache.com/im/pictures/103243345/38ddccc7_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/7902330,,The Lake Washington Room w/ View,106,House,Private room
1,1,Real Bed,1,1,20170409,,,20170410,TRUE,"https://a2.muscache.com/ac/users/780837/profile_pic/1401816760/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Judith,https://a2.muscache.com/im/pictures/87686086/9fc0660f_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/6249164,,Single in Colorful Seattle Home,216,House,Private room
3,1,Real Bed,1,1,20170520,,,20170527,TRUE,"https://a1.muscache.com/ac/users/10283735/profile_pic/1385519409/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Mayza,https://a2.muscache.com/im/pictures/64918274/53a6178d_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/5192122,,Private room with view of Seattle,181,House,Private room
2,1,Real Bed,1,1,20170509,,,20170410,TRUE,"https://a2.muscache.com/ac/pictures/2b410369-24b7-4cb2-a1bd-e6379f420757.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Terrell,https://a2.muscache.com/im/pictures/9045df4f-e089-404d-a910-6fc5732da810.jpg?aki_policy=medium,https://www.airbnb.com/rooms/8901863,,"Nestled above the lake, Seattle",127,Other,Entire home/apt
2,1,Real Bed,1,1,20170407,,,20170514,TRUE,"https://a1.muscache.com/ac/users/8798441/profile_pic/1388628269/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Jennifer,https://a0.muscache.com/im/pictures/27806155/1948104d_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/2027236,,"Relax in the city, private entrance",89,House,Private room
2,1,Real Bed,1,1,20170417,,,20170423,TRUE,"https://a0.muscache.com/ac/users/1859394/profile_pic/1424716507/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Andrew,https://a0.muscache.com/im/pictures/46228184/ed4d69fb_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/3673011,,Ensuite bathroom & private entrance,30,House,Private room
2,1,Real Bed,1,1,20170421,,,20170405,TRUE,"https://a1.muscache.com/ac/users/19262538/profile_pic/1418921440/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Yissie,https://a0.muscache.com/im/pictures/82808227/0a739b97_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/6577295,,Private Bed & Bath Near Lightrail,177,Townhouse,Private room
5,2.5,Real Bed,2,4,20170425,,,20170504,TRUE,"https://a1.muscache.com/ac/users/22759920/profile_pic/1414007725/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Michael,https://a2.muscache.com/im/pictures/55063297/f14c9883_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/4384000,,Beautiful Mount Baker Craftsman,146,House,Entire home/apt
3,1,Real Bed,1,1,20170407,,,20170412,TRUE,"https://a1.muscache.com/ac/users/15980816/profile_pic/1401077308/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Emily,https://a2.muscache.com/im/pictures/41079813/ac405087_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/3147706,,Guest Suite with Separate Entrance,132,House,Private room
2,1.5,Real Bed,1,1,20170407,,,20170526,TRUE,"https://a2.muscache.com/ac/pictures/f7cbb1e5-2d03-4615-9627-eb4b9b988a5a.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Julie,https://a2.muscache.com/im/pictures/eb49bfad-78ba-40ba-a396-08b4fc1de033.jpg?aki_policy=medium,https://www.airbnb.com/rooms/1900698,,Cozy room in diverse neighborhood,128,Apartment,Private room
2,1.5,Real Bed,1,1,20170413,,,20170409,TRUE,"https://a2.muscache.com/ac/users/21574975/profile_pic/1414622937/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Stevie,https://a2.muscache.com/im/pictures/56916548/5a2af30a_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/4157572,,Modern Amenities in Spacious Home,101,House,Private room
2,1,Real Bed,1,1,20170404,,,20170526,TRUE,"https://a2.muscache.com/ac/pictures/93c3ffa8-6524-46a2-aa9d-f5ffafd6eef7.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Valerie,https://a2.muscache.com/im/pictures/e758477a-8d0d-4aeb-9b05-a29e1f0c2e50.jpg?aki_policy=medium,https://www.airbnb.com/rooms/8886847,,Sweet space in Columbia City,118,House,Private room
2,1,Real Bed,1,1,20170417,,,20170413,TRUE,"https://a1.muscache.com/ac/users/17363808/profile_pic/1406823089/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Angela,https://a2.muscache.com/im/pictures/47269744/c05b15ca_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/3642289,,A lively house near Seward Park,163,House,Private room
2,1,Real Bed,0,1,20170409,,,20170520,TRUE,"https://a2.muscache.com/ac/users/12086787/profile_pic/1401843396/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Marcus & Lara,https://a2.muscache.com/im/pictures/41188622/9f76cba9_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/3022564,,"Contemporary Studio, Columbia City",180,Loft,Entire home/apt
2,1,Real Bed,0,1,20170428,,,20170404,TRUE,"https://a0.muscache.com/ac/users/11245279/profile_pic/1389673546/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Jason,https://a0.muscache.com/im/pictures/31107205/47b4e9fa_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/2203983,,Columbia City Cottage,147,House,Entire home/apt
2,1,Real Bed,1,1,20170329,,,20170508,TRUE,"https://a2.muscache.com/ac/users/971336/profile_pic/1400206279/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Julie,https://a0.muscache.com/im/pictures/1961485/7843b14c_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/215882,,Relaxing Garden Cottage w/ Hot Tub!,156,Cabin,Entire home/apt
4,1,Real Bed,1,2,20170408,,,20170409,TRUE,"https://a2.muscache.com/ac/users/2431399/profile_pic/1339710679/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Jay,https://a2.muscache.com/im/pictures/6514712/bb257202_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/491958,,Columbia City Treehouse Apartment ,195,Apartment,Entire home/apt
2,1,Real Bed,1,1,20170424,,,20170509,TRUE,"https://a2.muscache.com/ac/users/923095/profile_pic/1363840412/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Denise,https://a0.muscache.com/im/pictures/33814964/b42523bb_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/190984,,Home in Hillman City,143,Apartment,Entire home/apt
6,1,Real Bed,2,3,20170330,,,20170420,TRUE,"https://a1.muscache.com/ac/users/8527472/profile_pic/1377855211/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Joseph,https://a0.muscache.com/im/pictures/25075000/ea4ac877_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/1599856,,2.5 Blocks from Anywhere,159,House,Entire home/apt
3,1,Real Bed,1,1,20170409,,,20170407,TRUE,"https://a0.muscache.com/ac/users/6674981/profile_pic/1387657309/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Jill & Jerome,https://a0.muscache.com/im/pictures/71573473/2c2ff988_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/1223644,,Cozy Apt in Historic Columbia City,98,Apartment,Entire home/apt
2,1.5,Real Bed,1,1,20170408,,,20170501,TRUE,"https://a0.muscache.com/ac/users/9077850/profile_pic/1409541268/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Lynette,https://a2.muscache.com/im/pictures/55981142/dd0ab095_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/3246706,,"""Green"""" House On the Light Rail""",94,House,Private room
2,1,Real Bed,1,1,20170403,,,20170420,TRUE,"https://a0.muscache.com/ac/users/4041295/profile_pic/1351874722/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Joel,https://a2.muscache.com/im/pictures/8cfa7b5a-227b-4109-87c1-21511ebcdcbb.jpg?aki_policy=medium,https://www.airbnb.com/rooms/1305009,,Bedroom w/ Kitchenette & Bathroom,91,House,Private room
6,2.5,Real Bed,3,3,20170406,,,20170416,TRUE,"https://a2.muscache.com/ac/pictures/eafe10dc-ee29-4923-9ab2-150e4f922e06.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Imran,https://a2.muscache.com/im/pictures/f2dd965a-9045-4e61-9429-cbbab9fec57c.jpg?aki_policy=medium,https://www.airbnb.com/rooms/8952253,,Clean and Comfy Columbia City Home,84,House,Entire home/apt
10,2,Real Bed,3,5,20170330,,,20170414,TRUE,"https://a2.muscache.com/ac/users/14456173/profile_pic/1399186624/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Kim,https://a2.muscache.com/im/pictures/137725ab-01d1-4c96-9c27-6c918d935f4e.jpg?aki_policy=medium,https://www.airbnb.com/rooms/4041868,,Seward Park-Sleeps 10- Int'l Dist.,139,House,Entire home/apt
4,1,Real Bed,2,2,20170505,,,20170411,TRUE,"https://a1.muscache.com/ac/users/1119024/profile_pic/1315339382/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Marin,https://a2.muscache.com/im/pictures/111877279/8e6e8797_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/8845310,,Sweet Little House,47,House,Entire home/apt
9,2.5,Real Bed,3,6,20170404,,,20170409,TRUE,"https://a0.muscache.com/ac/users/40746071/profile_pic/1438918804/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Darrin,https://a1.muscache.com/im/pictures/98546709/bf555df8_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/7750477,,3 BR House Close To Light Rail,241,House,Entire home/apt
4,2,Real Bed,2,2,20170423,,,20170402,TRUE,"https://a2.muscache.com/ac/pictures/d6517c91-d877-4987-bc41-db7a908a89bb.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Ellen,https://a0.muscache.com/im/pictures/108885839/2e241e52_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/7938941,,Farmhouse in the city,186,House,Entire home/apt
2,1,Real Bed,1,1,20170411,,,20170417,TRUE,"https://a2.muscache.com/ac/users/6985440/profile_pic/1399332748/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Debbie,https://a2.muscache.com/im/pictures/35515982/9684eb81_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/2721575,,Columbia City apartment,255,Apartment,Entire home/apt
2,1.5,Real Bed,1,1,20170413,,,20170423,TRUE,"https://a1.muscache.com/ac/users/236709/profile_pic/1369985092/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Mandy,https://a2.muscache.com/im/pictures/24661147/5b0ac4e6_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/1738425,,Relax in best of City and Country,71,House,Private room
2,1,Real Bed,1,1,20170427,,,20170523,TRUE,"https://a1.muscache.com/ac/users/2824920/profile_pic/1424639063/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Gerrit & Ann,https://a1.muscache.com/im/pictures/43334114/f0bdf965_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/2471659,,"Charming, split-level 1BD retreat",79,House,Entire home/apt
2,1,Futon,1,1,20170426,,,20170404,TRUE,"https://a2.muscache.com/ac/users/8373933/profile_pic/1433289885/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Debby,https://a1.muscache.com/im/pictures/83976737/03e24c2d_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/6078382,,Farm House in the City,86,House,Private room
